,n,n_discordant,accuracy_a,accuracy_b,statistic,p_value,language,model
0,530,57,0.8490566037735849,0.7452830188679245,51.1578947368421,8.522722588724521e-13,es,google
1,530,22,0.8886792452830189,0.8622641509433963,7.681818181818182,0.005577994003398269,fr,google
2,530,35,0.720754716981132,0.6622641509433962,25.714285714285715,3.9588567659560415e-07,it,google
3,530,51,0.6358490566037736,0.6226415094339622,0.7058823529411765,0.40081416938293424,ar,google
4,530,35,0.6075471698113207,0.5792452830188679,5.6,0.01796047752607878,ru,google
5,530,28,0.7037735849056603,0.6811320754716981,4.321428571428571,0.03763531378731433,uk,google
6,530,30,0.8018867924528302,0.7603773584905661,14.7,0.00012604645012081404,he,google
